table_catalog,table_schema,table_name,table_type,table_description
dev_silicon,sem_car,dev_pcb_signal_staging,MANAGED,"SEM Car Hire PCB geo-level average revenue with geo fallback hierarchy (city → adm1 → country).

**Granularity**: One row per city_entity_id_device × user_market segment.

**Data contract**: data_contracts/sem_car/pcb_route_signal_staging.odcs.yaml

**Data pipeline**: sem_car_training

**Data pipeline (Github)**: 

**SLO**: Weekly on Monday at 05:00 UTC"
dev_silicon,sem_car,dev_pcb_signal_staging_quarantine,MANAGED,
dev_silicon,sem_car,dev_raw_training,MANAGED,"SEM Car Hire PCB raw training dataset joining MPM, car hire redirects, and geography.

**Granularity**: One row per MPM record with enriched geography and device segmentation.

**Data contract**: data_contracts/sem_car/raw_training.odcs.yaml

**Data pipeline**: sem_car_raw_training

**Data pipeline (Github)**: 

**SLO**: Daily at 06:00 am UTC"
dev_silicon,sem_car,dev_raw_training_quarantine,MANAGED,
dev_silicon,sem_car,legacy_car_redirects_averaging,MANAGED,
dev_silicon,sem_car,legacy_car_redirects_mapping,MANAGED,
dev_silicon,sem_car,legacy_pcb_campaign_signal,MANAGED,
dev_silicon,sem_car,legacy_pcb_campaign_signal_staging,MANAGED,
dev_silicon,sem_car,legacy_pcb_signal,MANAGED,
dev_silicon,sem_car,legacy_pcb_signal_staging,MANAGED,
dev_silicon,sem_car,mapping,MANAGED,"SEM Car Hire PCB mapping dataset joining MPM, car hire redirects, and geography."
dev_silicon,sem_car,pcb_campaign_signal,MANAGED,
dev_silicon,sem_car,pcb_campaign_signal_staging,MANAGED,"SEM Car Hire PCB campaign-level average revenue for inference scoring.

**Granularity**: One row per utm_campaign.

**Data contract**: data_contracts/sem_car/pcb_campaign_signal_staging.odcs.yaml

**Data pipeline**: sem_car_training

**Data pipeline (Github)**: 

**SLO**: Weekly on Monday at 05:00 UTC"
dev_silicon,sem_car,pcb_campaign_signal_staging_quarantine,MANAGED,
dev_silicon,sem_car,pcb_campaign_signal_staging_shadow,MANAGED,
dev_silicon,sem_car,pcb_campaign_signal_staging_shadow_quarantine,MANAGED,
dev_silicon,sem_car,pcb_route_signal_staging,MANAGED,"SEM Car Hire PCB geo-level average revenue with geo fallback hierarchy (city → adm1 → country).

**Granularity**: One row per city_entity_id_device × user_market segment.

**Data contract**: data_contracts/sem_car/pcb_route_signal_staging.odcs.yaml

**Data pipeline**: sem_car_training

**Data pipeline (Github)**: 

**SLO**: Weekly on Monday at 05:00 UTC"
dev_silicon,sem_car,pcb_route_signal_staging_quarantine,MANAGED,
dev_silicon,sem_car,pcb_route_signal_staging_shadow,MANAGED,
dev_silicon,sem_car,pcb_route_signal_staging_shadow_quarantine,MANAGED,
dev_silicon,sem_car,pcb_signal,MANAGED,"SEM Car Hire PCB published bidding signal. Daily per-redirect output consumed by OCI Uploader as carhire_ecpcv2 floodlight signal.

**Granularity**: One row per redirect_id × dt. Partition overwritten daily.

**Data contract**: data_contracts/sem_car/pcb_signal.odcs.yaml

**Data pipeline**: sem_car_inference

**Data pipeline (Github)**: 

**SLO**: Daily by 13:00 UTC (event-driven on MPM completion)"
dev_silicon,sem_car,pcb_signal_quarantine,MANAGED,
dev_silicon,sem_car,pcb_signal_shadow_v1,MANAGED,
dev_silicon,sem_car,pcb_signal_shadow_v1_quarantine,MANAGED,
dev_silicon,sem_car,pcb_signal_shadow_v2,MANAGED,
dev_silicon,sem_car,pcb_signal_shadow_v2_quarantine,MANAGED,
dev_silicon,sem_car,pcb_signal_staging,MANAGED,
dev_silicon,sem_car,raw_training,MANAGED,"SEM Car Hire PCB raw training dataset joining MPM and car hire redirects and geography.

**Granularity**: One row per MPM record with enriched geography and device segmentation.

**Data contract**: data_contracts/sem_car/raw_training.odcs.yaml

**Data pipeline**: sem_car_raw_training

**Data pipeline (Github)**: 

**SLO**: Daily by 13:00 UTC (event-driven on MPM completion)"
dev_silicon,sem_car,raw_training_quarantine,MANAGED,
dev_silicon,sem_car,raw_training_shadow,MANAGED,"Shadow raw training using sanitised (consented-only) MPM — UTID Phase 2 backtest.

**Granularity**: One row per MPM record with enriched geography and device segmentation.

**Data contract**: data_contracts/sem_car/raw_training.odcs.yaml

**Data pipeline**: sem_car_raw_training (shadow)

**SLO**: Backtest only — not production"
dev_silicon,sem_car,raw_training_shadow_quarantine,MANAGED,
dev_silicon,sem_elasticity,roas_ratios,MANAGED,
dev_silicon,sem_elasticity,sa360_campaign_strategy_mapping,MANAGED,
dev_silicon,sem_elasticity,sa360_daily_strategy_metrics,MANAGED,
dev_silicon,sem_elasticity,sa360_strategy_targets,MANAGED,
dev_silicon,sem_elasticity,training_dataset,MANAGED,
dev_silicon,sem_experiments,audit_logs,MANAGED,Audit trail for experiment reproducibility (dev)
dev_silicon,sem_experiments,daily_metrics,MANAGED,Daily time series metrics (dev)
dev_silicon,sem_experiments,decision_outcomes,MANAGED,Causal analysis results and decision recommendations (dev)
dev_silicon,sem_experiments,experiments,MANAGED,Central registry for all SEM experiments (dev)
dev_silicon,sem_experiments,market_assignments,MANAGED,Market treatment assignments (dev)
dev_silicon,sem_experiments,market_daily_metrics,MANAGED,"Daily SEM metrics at campaign-market-device grain (non-experiment-scoped).
Aggregate by (dt, market, device, vertical) for market-level analysis.
Source for market selection and SC pre-period data. (dev)"
dev_silicon,sem_experiments,power_calculations,MANAGED,Variance-based power calculation results (dev)
dev_silicon,sem_experiments,reports,MANAGED,Generated reports for stakeholder distribution (dev)
dev_silicon,sem_experiments,synthetic_controls,MANAGED,Synthetic control donor weights and fit metrics (dev)
dev_silicon,sem_experiments,validity_checks,MANAGED,Validity diagnostics (dev)
dev_silicon,sem_flight,flights_v5_offline_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_online_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_staging,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_offline_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_online_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_offline_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_online_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_staging,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_v2_offline_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_v2_online_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_v2_staging,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_v3_offline_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_v3_online_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_v3_staging,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_v4_offline_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_v4_online_lookup,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_shadow_v4_staging,MANAGED,
dev_silicon,sem_flight,flights_v5_trusted_staging,MANAGED,
dev_silicon,sem_flight,pcb_signal,MANAGED,
dev_silicon,sem_flight,route_device_v5,MANAGED,
dev_silicon,sem_flight,route_device_v5_trusted,MANAGED,
dev_silicon,sem_hotel,averaging_set_v2,MANAGED,
dev_silicon,sem_hotel,city_device_online_lookup_v2,MANAGED,
dev_silicon,sem_hotel,city_device_revenue_v2,MANAGED,
dev_silicon,sem_hotel,city_device_staging_v2,MANAGED,
dev_silicon,sem_hotel,ml_coconut_daily_flag_logger,MANAGED,
dev_silicon,sem_hotel,ml_coconut_raw_training_dataset,MANAGED,
dev_silicon,sem_hotel,pcb_predictions,MANAGED,
dev_silicon,sem_hotel,pcb_signal,MANAGED,
dev_silicon,sem_hotel,phase2_sanitised_mpm_model_metrics,MANAGED,
dev_silicon,sem_hotel,phase2_sanitised_mpm_prediction_comparison,MANAGED,
dev_silicon,sem_hotel,phase2_sanitised_mpm_predictions,MANAGED,
dev_silicon,sem_hotel,phase2_sanitised_mpm_segment_support_comparison,MANAGED,
dev_silicon,sem_hotel,phase2_sanitised_mpm_signal,MANAGED,
dev_silicon,sem_hotel,phase2_sanitised_mpm_signal_comparison,MANAGED,
dev_silicon,sem_hotel,phase2_sanitised_mpm_training_comparison,MANAGED,
dev_silicon,sem_hotel,phase2_sanitised_mpm_training_dataset,MANAGED,
dev_silicon,sem_hotel,redirects_365d_v2,MANAGED,
dev_silicon,spot_price_prediction,calendar_feature_shift_inbound,MANAGED,"This table contains calendar-based features generated by shifting the inbound dates (return trips only)

**Granularity**: Date, route, flight dates, market, direct-only

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/450171332150112?o=1849662692269217

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,calendar_feature_shift_outbound,MANAGED,"This table contains calendar-based features generated by shifting the outbound dates

**Granularity**: Date, route, flight dates, market, direct-only

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/450171332150112?o=1849662692269217

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,calendar_feature_window_inbound,MANAGED,"This table contains calendar-based features generated by aggregating data in the range of the inbound dates (return trips only)

**Granularity**: Date, route, flight dates, market, direct-only

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/450171332150112?o=1849662692269217

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,calendar_feature_window_outbound,MANAGED,"This table contains calendar-based features generated by aggregating data in the range of the outbound dates

**Granularity**: Date, route, flight dates, market, direct-only

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/450171332150112?o=1849662692269217

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,combination_feature,MANAGED,"This table contains combination features: opposite direction prices and combined return prices from ONE_WAY legs

**Granularity**: Date, route, flight dates, market, direct-only

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/450171332150112?o=1849662692269217

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,confident_prediction,MANAGED,"Confident predictions of the Spot Price Prediction models

**Granularity**: Calendar cell: route-flight_dates-market

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/881397982341059?o=1849662692269217

**Data pipeline (Github)**: https://github.skyscannertools.net/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,inference_cell,MANAGED,"Set of calendar cells for price prediction

**Granularity**: Date, route, flight dates, market

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/450171332150112?o=1849662692269217

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,live_price_aggregate,MANAGED,"Daily level aggregations of the cheapest live prices per search key

**Granularity**: Date, route, flight dates, market, direct-only

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/450171332150112?o=1849662692269217

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,lookup_calendar_month,MANAGED,"This table contains typical historical prices on the route-month level

**Granularity**: Date, route, flight months, market, direct-only

**Data contract**: 

**Data pipeline**: https://github.com/skyscanner/spot-price-prediction-dag

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,lookup_calendar_route,MANAGED,"This table contains typical historical prices on the route level

**Granularity**: Date, route, market, direct-only

**Data contract**: 

**Data pipeline**: https://github.com/skyscanner/spot-price-prediction-dag

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,lookup_calendar_week,MANAGED,"This table contains typical historical prices on the route-week level

**Granularity**: Date, route, flight weeks, market, direct-only

**Data contract**: 

**Data pipeline**: https://github.com/skyscanner/spot-price-prediction-dag

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,monitoring,MANAGED,
dev_silicon,spot_price_prediction,prediction_oneway,MANAGED,"Predictions of the Spot Price Prediction model, oneway

**Granularity**: Calendar cell: route-flight_dates-market

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/881397982341059?o=1849662692269217

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,prediction_return,MANAGED,"Predictions of the Spot Price Prediction model, return

**Granularity**: Calendar cell: route-flight_dates-market

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/881397982341059?o=1849662692269217

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,time_series_feature,MANAGED,"This table contains time-series features for selected calendar cells

**Granularity**: Date, route, flight dates, market, direct-only

**Data contract**: 

**Data pipeline**: https://skyscanner-prod.cloud.databricks.com/jobs/450171332150112?o=1849662692269217

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,tmp_empty_cell,MANAGED,"TBD

**Granularity**: Date, route, flight dates

**Data contract**: 

**Data pipeline**: https://github.com/skyscanner/spot-price-prediction-dag

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,training_set_oneway,MANAGED,"Training set for the Spot Price Prediction model, oneway

**Granularity**: Calendar cell: route-flight_dates-market

**Data contract**: https://skyscanner.atlassian.net/wiki/spaces/PER/pages/1286308012/SPP+integration+with+TAPS

**Data pipeline**: https://github.com/skyscanner/spot-price-prediction-dag

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
dev_silicon,spot_price_prediction,training_set_return,MANAGED,"Training set for the Spot Price Prediction model, return

**Granularity**: Calendar cell: route-flight_dates-market

**Data contract**: https://skyscanner.atlassian.net/wiki/spaces/PER/pages/1286308012/SPP+integration+with+TAPS

**Data pipeline**: https://github.com/skyscanner/spot-price-prediction-dag

**Data pipeline (Github)**: https://github.com/skyscanner/spot-price-prediction-pipeline

**SLO**: TBD"
